ProblemID,TestID,ProblemTypeID,Accuracy,MainText,ChoiceText1,ChoiceText2,ChoiceText3,ChoiceText4,SolvingTimeAvg,SolvingTimeStd
P0001569,T0000017,전기위험방지기술,0.525232845,78. 전자파 중에서 광량자 에너지가 가장 큰 것은?,①?극저주파,②?마이크로파,③?가시광선,④?적외선,58.87861855,18.62101099
P0001570,T0000017,전기위험방지기술,0.795429699,79. 다음 중 폭발위험장소에 전기설비를 설치할 떄 전기적인 방호조치로 적절하지 않은 것은?,①?다상 전기기기는 결상운전으로 인한 과열방지 조치를 한다.,②?배선은 단락ㆍ지락 사고시의 영향과 과부하로부터 보호한다.,③?자동차단이 점화의 위험보다 클 때는 경보장치를 사용한다.,④?단락보호장치는 고장상태에서 자동복구 되도록 한다.,87.94455231,5.616461222
P0001571,T0000017,전기위험방지기술,0.88396522,80. 감전사고 방지대책으로 틀린 것은?,①?설비의 필요한 부분에 보호접지 실시,②?노출된 충전부에 통전망 설치,③?안전전압 이하의 전기기기 사용,④?전기기기 및 설비의 정비,118.2627754,20.44068671
P0001572,T0000017,화학설비위험방지기술,0.234797688,81. 다음 관(pipe) 부속품 중 관로의 방향을 변경하기 위하여 사용하는 부속품은?,①?니플(nipple),②?유니온(union),③?플랜지(flange),④?엘보우(elbow),33.80932033,1.868554794
P0001573,T0000017,화학설비위험방지기술,0.086216401,82. 산업안전보건기준에 관한 규칙상 국소배기장치의 후드 설치 기준이 아닌 것은?,①?유해물질이 발생하는 곳마다 설치할 것,②?후드의 개구부 면적은 가능한 한 크게 할 것,③?외부식 또는 리시버식 후드는 해당 분진등의 발산원에 가장 가까운 위치에 설치할 것,④?후드 형식은 가능하면 포위식 또는 부스식 후드를 설치할 것,65.49172153,12.4662591
P0001574,T0000017,화학설비위험방지기술,0.154734247,"83. 산업안전보건기준에 관한 규칙에 따르면 쥐에 대한 경구투입실험에 의하여 실험동물의 50퍼센트를 사망시킬 수 있는 물질의 양, 즉 LD50(경구, 쥐)이 킬로그램당 몇 밀리그램-(체중) 이하인 화학물질이 급성 독성 물질에 해당하는가?",①?25,②?100,③?300,④?500,119.5868416,16.83939131
P0001575,T0000017,화학설비위험방지기술,0.190212154,84. 반응성 화학물질의 위험성은 실험에 의한 평가 대신 문헌조사 등을 통해 계산에 의해 평가하는 방법을 사용할 수 있다. 이에 관한 설명으로 옳지 않은 것은?,①?위험성이 너무 커서 물성을 측정할 수 없는 경우 계산에 의한 평가 방법을 사용할 수 도 있다.,"②?연소열, 분해열, 폭발열 등의 크기에 의해 그 물질의 폭발 또는 발화의 위험예측이 가능하다.",③?계산에 의한 평가를 하기 위해서는 폭발 또는 분해에 따른 생성물의 예측이 이루어져야 한다.,④?계산에 의한 위험성 예측은 모든 물질에 대해 정확성이 있으므로 더 이상의 실험을 필요로 하지 않는다.,103.2089394,33.65685602
P0001576,T0000017,화학설비위험방지기술,0.682936049,85. 압축기와 송풍의 관로에 심한 공기의 맥동과 진동을 발생하면서 불안정한 운전이 되는 서징(surging) 현상의 방지법으로 옳지 않은 것은?,①?풍량을 감소시킨다.,②?배관의 경사를 완만하게 한다.,③?교축밸브를 기계에서 멀리 설치한다.,④?토출가스를 흡입측에 바이패스 시키거나 방출밸브에 의해 대기로 방출시킨다.,76.61751912,16.16614083
P0001577,T0000017,화학설비위험방지기술,0.994574284,86. 다음 중 독성이 가장 강한 가스는?,①?NH3,②?COCI2,,④?H2S,74.14004401,7.058498036
P0001578,T0000017,화학설비위험방지기술,0.400160324,87. 다음 중 분해 폭발의 위험성이 있는 아세틸렌의 용제로 가장 적절한 것은?,①?에테르,②?에틸알코올,③?아세톤,④?아세트알데히드,105.6365296,12.86370484
P0001579,T0000017,화학설비위험방지기술,0.593086683,88. 분진폭발의 발생 순서로 옳은 것은?,①?비산→분산→퇴적분진→발화원→2차폭발→전면폭발,②?비산→퇴적분진→분산→발화원→2차폭발→전면폭발,③?퇴적분진→발화원→분산→비산→전면폭발→2차폭발,④?퇴적분진→비산→분산→발화원→전면폭발→2차폭발,130.2393227,30.6999474
P0001580,T0000017,화학설비위험방지기술,0.122265055,89. 폭발방호대책 중 이상 또는 과잉압력에 대한 안전장치로 볼 수 없는 것은?,①?안전 밸브(safety valve),②?릴리프 밸브(relief valve),③?파열판(bursting disk),④?플레임 어레스터(flame arrester),101.2033505,31.02874123
P0001581,T0000017,화학설비위험방지기술,0.21152621,90. 다음 인화성 가스 중 가장 가벼운 물질은?,①?아세틸렌,②?수소,③?부탄,④?에틸렌,72.8584141,2.71193653
P0001582,T0000017,화학설비위험방지기술,0.842822578,"91. 가연성 가스 및 증기의 위험도에 따른 방폭전기기기의 분류로 폭발등급을 사용하는데, 이러한 폭발등급을 결정하는 것은?",①?발화도,②?화염일주한계,③?폭발한계,④?최소발화에너지,31.10407164,7.099870667
P0001583,T0000017,화학설비위험방지기술,0.85649469,92. 다음 중 메타인산(HPO3)에 의한 소화효과를 가진 분말소화약제의 종류는?,①?제1종 분말소화약제,②?제2종 분말소화약제,③?제3종 분말소화약제,④?제4종 분말소화약제,106.7107268,26.31827051
P0001584,T0000017,화학설비위험방지기술,0.9598623,93. 다음 중 파열판에 관한 설명으로 틀린 것은?,①?압력 방출속도가 빠르다.,②?한번 파열되면 재사용 할 수 없다.,③?한번 부착한 후에는 교환할 필요가 없다.,④?높은 점성의 슬러리나 부식성 유체에 적용할 수 있다.,60.73480996,5.439457678
P0001585,T0000017,화학설비위험방지기술,0.918894623,94. 공기 중에서 폭발범위가 12.5~74vol% 인 일산화탄소의 위험도는 얼마인가?,①?4.92,②?5.26,③?6.26,④?7.05,123.3568106,34.90470692
P0001586,T0000017,화학설비위험방지기술,0.24050078,95. 산업안전보건법령에 따라 유해하거나 위험한 설비의 설치ㆍ이전 또는 주요 구조부분의 변경공사 시 공정안전보고서의 제출시기는 착공일 며칠 전까지 관련기관에 제출하여야 하는가?,①?15일,②?30일,③?60일,④?90일,124.3654404,10.16407284
P0001587,T0000017,화학설비위험방지기술,0.649657767,96. 소화약제 IG-100의 구성성분은?,①?질소,②?산소,③?이산화탄소,④?수소,60.33769925,3.99269129
P0001588,T0000017,화학설비위험방지기술,0.335076203,98. 다음 중 물과 반응하여 아세틸렌을 발생시키는 물질은?,①?Zn,②?Mg,③?Al,④?CaC2,102.1063879,30.6145655
P0001589,T0000017,화학설비위험방지기술,0.98536329,"99. 메탄 1vol%, 헥산 2vol%, 에틸렌 2vol%, 공기 95vol%로 된 혼합가스의 폭발하한계값(vol%)은 약 얼마인가? (단, 메탄, 헥산, 에틸렌의 폭발하한계 값은 각각 5.0, 1.1, 2.7vol% 이다.)",①?1.8,②?3.5,③?12.8,④?21.7,52.51247987,6.19840738
P0001590,T0000017,화학설비위험방지기술,0.061667185,100. 가열ㆍ마찰ㆍ충격 또는 다른 화학물질과의 접촉 등으로 인하여 산소나 산화제의 공급이 없더라도 폭발 등 격렬한 반응을 일으킬 수 있는 물질은?,①?에틸알코올,②?인화성 고체,③?니트로화합물,④?테레핀유,79.51333112,19.32288381
P0001591,T0000017,건설안전기술,0.87145815,101. 사업주가 유해위험방지 계획서 제출 후 건설공사 중 6개월 이내마다 안전보건공단의 확인을 받아야 할 내용이 아닌 것은?,①?유해위험방지 계획서의 내용과 실제공사 내용이 부함하는지 여부,②?유해위험방지 계획서 변경 내용의 적정성,③?자율안전관리 업체 유해ㆍ위험방지 계획서 제출ㆍ심사 면제,④?추가적인 유해ㆍ위험요인의 존재여부,41.27780861,5.928492049
P0001592,T0000017,건설안전기술,0.766203035,102. 철골공사 시 안전작업방법 및 준수사항으로 옳지 않은 것은?,"①?강풍, 폭우 등과 같은 악천우시에는 작업을 중지하여야 하며 특히 강풍시에는 높은 곳에 있는 부재나 공구류가 낙하비래하지 않도록 조치하여야 한다.",②?철골부재 반입 시 시공순서가 빠른 부재는 상단부에 위치하도록 한다.,③?구명줄 설치 시 마닐라 로프 직경 10mm를 기준하여 설치하고 작업방법을 충분히 검토하여야 한다.,④?철골보의 두곳을 매어 인양시킬 때 와이어로프의 내각은 60°이하이어야 한다.,63.43660022,17.40817408
P0001593,T0000017,건설안전기술,0.616798585,103. 지면보다 낮은 땅을 파는데 적합하고 수중굴착도 가능한 굴착기계는?,①?백호우,②?파워쇼벨,③?가이데릭,④?파일드라이버,40.92387948,4.030947563
P0001594,T0000017,건설안전기술,0.701601614,104. 산업안전보건법령에 따른 지반의 종류별 굴착면의 기울기 기준으로 옳지 않은 것은?,①?보통흙 습지 - 1 : 1 ~ 1 : 1.5,②?보통흙 건지 - 1 : 0.3 ~ 1 : 1,③?풍화암 - 1 : 0.8,④?연암 - 1 : 0.5,134.3701523,33.78073344
P0001595,T0000017,건설안전기술,0.060419162,105. 콘크리트 타설 시 거푸집 측압에 관한 설명으로 옳지 않은 것은?,①?기온이 높을수록 측압은 크다.,②?타설속도가 클수록 측압은 크다.,③?슬럼프가 클수록 측압은 크다.,④?다짐이 과할수록 측압은 크다.,112.1875161,18.75694212
P0001596,T0000017,건설안전기술,0.095332516,"106. 강관비계의 수직방향 벽이음 조립간격(m)으로 옳은 것은? (단, 틀비계이며 높이가 5m 이상일 경우)",①?2m,②?4m,③?6m,④?9m,73.4542073,24.24540997
P0001597,T0000017,건설안전기술,0.942593049,107. 굴착과 싣기를 동시에 할 수 있는 토공기계가 아닌 것은?,①?Power shovel,②?Tractor shovel,③?Back hoe,④?Motor grader,126.3743749,41.78202389
P0001598,T0000017,건설안전기술,0.068211241,108. 구축물에 안전진단 등 안전성 평가를 실시하여 근로자에게 미칠 위험성을 미리 제거하여야 하는 경우가 아닌 것은?,①?구축물 또는 이와 유사한 시설물의 인근에서 굴착ㆍ항타작업 등으로 침하ㆍ균열 등이 발생하여 붕괴의 위험이 예상될 경우,"②?구조물, 건축물, 그 밖의 시설물이 그 자체의 무게ㆍ적설ㆍ풍압 또는 그 밖에 부가되는 하중 등으로 붕괴 등의 위험이 있을 경우",③?화재 등으로 구축물 또는 이와 유사한 시설물의 내력(耐力)이 심하게 저하되었을 경우,④?구축물의 구조체가 안전측으로 과도하게 설계가 되었을 경우,80.21518142,16.15200359
P0001599,T0000017,건설안전기술,0.965017617,"109. 다음 중 방망사의 폐기 시 인장강도에 해당하는 것은? (단, 그물코의 크기는 10cm이며 매듭없는 방망의 경우임)",①?50kg,②?100kg,③?150kg,④?200kg,122.2579699,38.35421872
P0001600,T0000017,건설안전기술,0.543870336,110. 작업장에 계단 및 계단참을 설치하는 경우 매제곱미터 당 최소 몇 킬로그램 이상의 하중에 견딜 수 있는 강도를 가진 구조로 설치하여야 하는가?,①?300kg,②?400kg,③?500kg,④?600kg,135.8594012,43.59555813
P0001601,T0000017,건설안전기술,0.732274145,111. 굴착공사에서 비탈면 또는 비탈면 하단을 성토하여 붕괴를 방지하는 공법은?,①?배수공,②?배토공,③?공작물에 의한 방지공,④?압성토공,113.7554229,25.93248792
P0001602,T0000017,건설안전기술,0.025056556,"112. 공정율이 65%인 건설현장의 경우 공사 진척에 따른 산업안전보건관리비의 최소 사용기준으로 옳은 것은? (단, 공정율은 기성공정율을 기준으로 함)",①?40% 이상,②?50% 이상,③?60% 이상,④?70% 이상,53.20917173,3.248665287
P0001603,T0000017,건설안전기술,0.63244708,113. 해체공사 시 작업용 기계기구의 취급 안전기준에 관한 설명으로 옳지 않은 것은?,①?철제햄머와 와이어로프의 결속은 경험이 많은 사람으로서 선임된 자에 한하여 실시하도록 하여야 한다.,②?팽창제 천공간격은 콘크리트 강도에 의하여 결정되나 70~120cm 정도를 유지하도록 한다.,③?쐐기타입으로 해체 시 천공구멍은 타입기 삽입부분의 직경과 거의 같아야 한다.,④?화염방사기로 해체작업 시 용기 내 압력은 온도에 의해 상승하기 때문에 항상 40℃이하로 보존해야 한다.,36.35190582,7.532448634
P0001604,T0000017,건설안전기술,0.592721437,114. 가설통로의 설치에 관한 기준으로 옳지 않은 것은?,①?경사는 30° 이하로 한다.,②?건설공사에 사용하는 높이 8m 이상인 비계다리에는 7m 이내마다 계단참을 설치한다.,③?작업상 부득이한 경우에는 필요한 부분에 한하여 안전난간을 임시로 해체할 수 있다.,④?수직갱에 가설된 통로의 길이가 10m 이상인 경우에는 5m 이내마다 계단참을 설치한다.,55.72083068,8.928938034
P0001605,T0000017,건설안전기술,0.067422123,115. 작업으로 인하여 물체가 떨어지거나 날아올 위험이 있는 경우 필요한 조치와 가장 거리가 먼 것은?,①?투하설비 설치,②?낙하물 방지망 설치,③?수직보호망 설치,④?출입금지구역 설정,131.1321649,26.25825663
P0001606,T0000017,건설안전기술,0.07658788,116. 다음은 안전대와 관련된 설명이다. 아래내용에 해당되는 용어로 옳은 것은?,①?안전블록,②?수직구명줄,③?죔줄,④?보조죔줄,66.14908043,4.738871782
P0001607,T0000017,건설안전기술,0.78389841,117. 크레인의 운전실 또는 운전대를 통하는 통로의 끝과 건설물 등의 벽체의 간격은 최대 얼마 이하로 하여야 하는가?,①?0.2m,②?0.3m,③?0.4m,④?0.5m,84.85621127,17.93571308
P0001608,T0000017,건설안전기술,0.805324952,118. 달비계의 최대 적재하중을 정하는 경우 그 안전계수 기준으로 옳지 않은 것은?,①?달기와이어로프 및 달기강선의 안전계수 : 10 이상,②?달기체인 및 달기 훅의 안전계수 : 5 이상,③?달기강대와 달비계의 하부 및 상부지점의 안전계수 : 강재의 경우 3 이상,④?달기강대와 달비계의 하부 및 상부지점의 안전계수 : 목재의 경우 5 이상,83.69575754,25.27563418
P0001609,T0000017,건설안전기술,0.047719223,119. 달비계에 사용이 불가한 와이어로프의 기준으로 옳지 않은 것은?,①?이음매가 있는 것,②?와이어로프의 한 꼬임에서 끊어진 소선의 수가 7% 이상인 것,③?지름의 감소가 공칭지름의 7%를 초과하는 것,④?심하게 변형되거나 부식된 것,37.49918703,9.446515073
P0001610,T0000017,건설안전기술,0.513142097,120. 흙막이 지보공을 설치하였을 때 정기적으로 점검하여 이상 발견 시 즉시 보수하여야 할 사항이 아닌 것은?,①?굴착 깊이의 정도,②?버팀대의 긴압의 정도,③?부재의 접속부ㆍ부착부 및 교차부의 상태,④?부재의 손상ㆍ변형ㆍ부식ㆍ변위 및 탈락의 유무와 상태,73.88110175,20.183382
P0001611,T0000018,안전관리론,0.822604116,1. 레빈(Lewin)의 인간 행동 특성을 다음과 같이 표현하였다. 변수 'E'가 의미하는 것은?,,,,,126.8716411,42.52850615
P0001612,T0000018,안전관리론,0.026149345,2. 다음 중 안전교육의 형태 중 OJT(On The Job of training) 교육에 대한 설명과 거리가 먼 것은?,,,,,115.3405881,37.1165032
P0001613,T0000018,안전관리론,0.832462323,3. 다음 중 안전교육의 기본 방향과 가장 거리가 먼 것은?,,,,,66.8120557,12.77170491
P0001614,T0000018,안전관리론,0.342899979,4. 다음 설명의 학습지도 형태는 어떤 토의법 유형인가?,,,,,88.09231784,25.64563254
P0001615,T0000018,안전관리론,0.575331028,"5. 안전점검의 종류 중 태풍, 폭우 등에 의한 침수, 지진 등의 천재지변이 발생한 경우나 이상사태 발생시 관리자나 감독자가 기계, 기구, 설비 등의 기능상 이상 유무에 대하여 점검하는 것은?",,,,,51.7956191,7.407021155
P0001616,T0000018,안전관리론,0.864368881,6. 다음 중 산업재해의 원인으로 간접적 원인에 해당되지 않는 것은?,,,,,70.94403274,21.74435407
P0001617,T0000018,안전관리론,0.500285327,7. 산업안전보건법령상 안전보건관리책임자 등에 대한 교육시간 기준으로 틀린 것은?,,,,,96.15713799,8.617242524
P0001618,T0000018,안전관리론,0.784048523,8. 매슬로우(Maslow)의 욕구단계 이론 중 제2단계 욕구에 해당하는 것은?,,,,,132.1180906,37.16181965
P0001619,T0000018,안전관리론,0.068123553,9. 다음 중 재해예방의 4원칙과 관련이 가장 적은 것은?,,,,,45.91341012,9.532149859
P0001620,T0000018,안전관리론,0.572041012,10. 파블로프(Pavlov)의 조건반사설에 의한 학습이론의 원리가 아닌 것은?,,,,,72.30213912,17.39510691
P0001621,T0000018,안전관리론,0.151892073,11. 인간의 동작특성 중 판단과정의 착오요인이 아닌 것은?,,,,,37.00003292,7.180822205
P0001622,T0000018,안전관리론,0.615485679,12. 산업안전보건법령상 안전/보건표지의 색채와 사용사례의 연결로 틀린 것은?,,,,,116.7861035,3.546486019
P0001623,T0000018,안전관리론,0.153348648,"13. 산업안전보건법령상 안전/보건표지의 종류 중 다음 표지의 명칭은? (단, 마름모 테두리는 빨간색이며, 안의 내용은 검은색이다.)",,,,,130.0398751,17.43030156
P0001624,T0000018,안전관리론,0.070690067,"14. 하인리히의 재해발생 이론이 다음과 같이 표현될 때, α가 의미하는 것으로 옳은 것은?",,,,,88.33035756,3.032186647
P0001625,T0000018,안전관리론,0.818369704,15. 허즈버그(Herzberg)의 위생-동기 이론에서 동기요인에 해당하는 것은?,,,,,118.0580079,17.86026877
P0001626,T0000018,안전관리론,0.598060611,16. 재해분석도구 중 재해발생의 유형을 어골상(魚骨像)으로 분류하여 분석하는 것은?,,,,,37.08032051,1.281155725
P0001627,T0000018,안전관리론,0.11686227,"17. 다음 중 안전모의 성능시험에 있어서 AE, ABE종에만 한하여 실시하는 시험은?",,,,,40.10090804,12.85181274
P0001628,T0000018,안전관리론,0.433710328,18. 플리커 검사(flicker test)의 목적으로 가장 적절한 것은?,,,,,120.8175685,32.69098332
P0001629,T0000018,안전관리론,0.914263602,19. 강도율에 관한 설명 중 틀린 것은?,,,,,98.69392351,14.90309069
P0001630,T0000018,안전관리론,0.06167067,20. 다음 중 브레인 스토밍의 4원칙과 가장 거리가 먼 것은?,,,,,39.51425946,12.00169618
P0001631,T0000018,인간공학 및 시스템안전공학,0.499603775,21. 화학설비의 안전성 평가에서 정량적 평가의 항목에 해당되지 않는 것은?,,,,,36.48580863,2.263337711
P0001632,T0000018,인간공학 및 시스템안전공학,0.718996988,22. 인간 에러(human error)에 관한 설명으로 틀린 것은?,,,,,51.62043437,7.568895765
P0001633,T0000018,인간공학 및 시스템안전공학,0.284470331,23. 다음은 유해위험방지계획서의 제출에 관한 설명이다. ( )안의 들어갈 내용으로 옳은 것은?,,,,,111.2593065,16.24924511
P0001634,T0000018,인간공학 및 시스템안전공학,0.163264923,"25. 눈과 물체의 거리가 23cm, 시선과 직각으로 측정한 물체의 크기가 0.03cm일 때 시각(분)은 얼마인가? (단, 시각은 600이하이며, radian단위를 분으로 환산하기 위한 상수값은 57.3과 60을 모두 적용하여 계산하도록 한다.)",,,,,136.0285797,28.42039021
P0001635,T0000018,인간공학 및 시스템안전공학,0.706758774,26. Sanders와 McCormick의 의자 설계의 일반적인 원칙으로 옳지 않은 것은?,,,,,91.75334753,10.98381362
P0001636,T0000018,인간공학 및 시스템안전공학,0.053307805,27. 후각적 표시장치(olfactory display)와 관련된 내용으로 옳지 않은 것은?,,,,,105.3954986,13.93712585
P0001637,T0000018,인간공학 및 시스템안전공학,0.98558169,29. NOISH lifting guideline에서 권장무게한계(RWL) 산출에 사용되는 계수가 아닌 것은?,,,,,46.22860724,14.75258651
P0001638,T0000018,인간공학 및 시스템안전공학,0.017215084,30. 인간공학을 기업에 적용할 때의 기대효과로 볼 수 없는 것은?,,,,,79.33023327,16.82652313
P0001639,T0000018,인간공학 및 시스템안전공학,0.826811044,31. THERP(Technique for Human Error Rate Prediction)의 특징에 대한 설명으로 옳은 것을 모두 고른 것은?,,,,,36.59471066,11.68818154
P0001640,T0000018,인간공학 및 시스템안전공학,0.154559755,32. 차폐효과에 대한 설명으로 옳지 않은 것은?,,,,,100.5430004,33.42407337
P0001641,T0000018,인간공학 및 시스템안전공학,0.918615423,33. 산업안전보건기준에 관한 규칙상 '강렬한 소음 작업'에 해당하는 기준은?,,,,,127.7801102,40.76496343
P0001642,T0000018,인간공학 및 시스템안전공학,0.368803929,34. HAZOP 기법에서 사용하는 가이드 워드와 의미가 잘못 연결된 것은?,,,,,101.3070312,27.31684435
P0001643,T0000018,인간공학 및 시스템안전공학,0.575073739,35. 그림과 같이 신뢰도가 95%인 펌프 A가 각각 신뢰도 90%인 밸브 B와 밸브 C의 병렬밸브계와 직렬계를 이룬 시스템의 실패확률은 약 얼마인가?,,,,,92.49700326,12.63386575
P0001644,T0000018,인간공학 및 시스템안전공학,0.759223265,"36. 인간이 기계보다 우수한 기능으로 옳지 않은 것은? (단, 인공지능은 제외한다.)",,,,,30.48537008,0.998266021
P0001645,T0000018,인간공학 및 시스템안전공학,0.727699239,37. FTA에서 사용되는 최소 컷셋에 대한 설명으로 옳지 않은 것은?,,,,,79.70863665,4.48467348
P0001646,T0000018,인간공학 및 시스템안전공학,0.115454153,38. 직무에 대하여 청각적 자극 제시에 대한 음성 응답을 하도록 할 때 가장 관련 있는 양립성은?,,,,,103.2587326,32.04961481
P0001647,T0000018,인간공학 및 시스템안전공학,0.812694809,39. 컴퓨터 스크린 상에 있는 버튼을 선택하기 위해 커서를 이동시키는데 걸리는 시간을 예측하는 가장 적합한 법칙은?,,,,,123.8785364,10.40122245
P0001648,T0000018,인간공학 및 시스템안전공학,0.893696327,40. 설비의 고장과 같이 발생확률이 낮은 사건의 특정시간 또는 구간에서의 발생횟수를 측정하는 데 가장 적합한 확률분포는?,,,,,43.61960918,1.44920056
P0001649,T0000018,기계위험방지기술,0.83725746,"41. 산업안전보건법령상 양중기를 사용하여 작업하는 운전자 또는 작업자가 보기 쉬운 곳에 해당 양중기에 대해 표시하여야할 내용으로 가장 거리가 먼 것은? (단, 승강기는 제외한다.)",,,,,122.7306951,3.449400214
P0001650,T0000018,기계위험방지기술,0.333554429,42. 롤러기의 급정지장치에 관한 설명으로 가장 적절하지 않은 것은?,,,,,127.5348103,27.25248285
P0001651,T0000018,기계위험방지기술,0.274905411,43. 연삭기의 안전작업수칙에 대한 설명 중 가장 거리가 먼 것은?,,,,,56.72870769,12.97711333
P0001652,T0000018,기계위험방지기술,0.326751484,44. 롤러기의 가드와 위험점검간의 거리가 100mm일 경우 ILO 규정에 의한 가드 개구부의 안전간격은?,,,,,113.6764091,29.00328845
P0001653,T0000018,기계위험방지기술,0.548817214,45. 지게차의 포크에 적재된 화물이 마스트 후방으로 낙하함으로서 근로자에게 미치는 위험을 방지하기 위하여 설치하는 것은?,,,,,135.5305027,25.85041798
P0001654,T0000018,기계위험방지기술,0.813788413,46. 산업안전보건법령상 프레스 및 전단기에서 안전 블록을 사용해야 하는 작업으로 가장 거리가 먼 것은?,,,,,109.1057949,12.25259918
P0001655,T0000018,기계위험방지기술,0.848141332,47. 다음 중 기계 설비의 안전조건에서 안전화의 종류로 가장 거리가 먼 것은?,,,,,39.43249012,12.81959234
P0001656,T0000018,기계위험방지기술,0.487568104,48. 다음 중 비파괴검사법으로 틀린 것은?,,,,,72.28412026,17.43788702
P0001657,T0000018,기계위험방지기술,0.551198275,49. 산업안전보건법령상 아세틸렌 용접장치를 사용하여 금속의 용접·용단 또는 가열작업을 하는 경우 게이지 압력은 얼마를 초과하는 압력의 아세틸렌을 발생시켜 사용하면 안되는가?,,,,,91.89894817,5.922359379
P0001658,T0000018,기계위험방지기술,0.332767133,"50. 산업안전보건볍령상 산업용 로봇으로 인하여 근로자에게 발생할 수 있는 부상 등의 위험이 있는 경우 위험을 방지하기 위하여 울타리를 설치할 때 높이는 최소 몇 m이상으로 해야하는가? (단, 산업표준화법 및 국제적으로 통용되는 안전기준은 제외한다.)",,,,,42.47355823,5.214826022
P0001659,T0000018,기계위험방지기술,0.453282436,51. 크레인의 사용 중 하중이 정격을 초과하였을 때 자동적으로 상승이 정지되는 장치는?,,,,,123.6509074,31.41883789
P0001660,T0000018,기계위험방지기술,0.723140718,52. 인간이 기계 등의 취급을 잘못해도 그것이 바로 사고나 재해와 연결되는 일이 없는 기능을 의미하는 것은?,,,,,31.04735806,9.656680546
P0001661,T0000018,기계위험방지기술,0.58680193,53. 산압안전보건법령상 컨베이어를 사용하여 작업을 할 때 작업시작 전 점검사항으로 가장 거리가 먼 것은?,,,,,116.2784329,20.28224495
P0001662,T0000018,기계위험방지기술,0.01190769,54. 다음 중 기계설비에서 반대로 회전하는 두 개의 회전체가 맞닿는 사이에 발생하는 위험점으로 가장 적절한 것은?,,,,,123.9302522,32.54969913
P0001663,T0000018,기계위험방지기술,0.522616504,55. 선반 작업 시 안전수칙으로 가장 적절하지 않은 것은?,,,,,54.7822253,5.325732891
P0001664,T0000018,기계위험방지기술,0.53152588,56. 산업안전보건법령상 산업용 로봇의 작업 시작 전 점검 사항으로 가장 거리가 먼 것은?,,,,,114.41511,30.26229753
P0001665,T0000018,기계위험방지기술,0.828796229,57. 산업안전보건법령상 보일러의 과열을 방지하기 위하여 최고사용압력과 상용압력 사이에서 보일러의 버너 연소를 차단하여 정상 압력으로 유도하는 방호장치로 가장 적절한 것은?,,,,,110.444062,36.08856091
P0001666,T0000018,기계위험방지기술,0.970965758,58. 프레스 작동 후 슬라이드가 하사점에 도달할 때까지의 소요시간이 0.5s일 때 양수기동식 방호장치의 안전거리는 최소 얼마인가?,,,,,69.80315421,14.75878664
P0001667,T0000018,기계위험방지기술,0.785833476,59. 둥근톱기계의 방호장치 중 반발예방장치의 종류로 틀린 것은?,,,,,58.18533404,18.74123633
P0001668,T0000018,기계위험방지기술,0.683515051,"60. 산업안전보건법령상 형삭기(slotter, shaper)의 주요 구조부로 가장 거리가 먼 것은? (단, 수치제어식은 제외)",,,,,65.44869552,11.54003961
P0001669,T0000018,전기위험방지기술,0.977907031,61. 피뢰기가 구비하여야할 조건으로 틀린 것은?,,,,,134.0941395,42.26701337
P0001670,T0000018,전기위험방지기술,0.711962019,62. 다음 중 정전기의 발생 현상에 포함되지 않는 것은?,,,,,118.9625118,35.17227552
P0001671,T0000018,전기위험방지기술,0.467599484,"63. 방폭기기에 별도의 주위 온도 표시가 없을 때 방폭기기의 주위 온도 범위는? (단, 기호 “X""의 표시가 없는 기기이다.)",,,,,92.55993425,15.86700339
P0001672,T0000018,전기위험방지기술,0.409125432,64. 정전기로 인한 화재 및 폭발을 방지하기 위하여 조치가 필요한 설비가 아닌 것은?,,,,,136.0745594,6.534009393
P0001673,T0000018,전기위험방지기술,0.339731232,65. 300A의 전류가 흐르는 저압 가공전선로의 1선에서 허용 가능한 누설전류(mA)는?,,,,,71.10097465,13.29792575
P0001674,T0000018,전기위험방지기술,0.11700116,66. 산업안전보건기준에 관한 규칙 제319조에 따라 감전될 우려가 있는 장소에서 작업을 하기 위해서는 전로를 차단하여야 한다. 전로 차단을 위한 시행 절차 중 틀린 것은?,,,,,103.5166366,6.487981721
P0001675,T0000018,전기위험방지기술,0.735725179,"67. 유자격자가 아닌 근로자가 방호되지 않은 충전전로 인근의 높은 곳에서 작업할 때에 근로자의 몸은 충전전로에서 몇 cm 이내로 접근할 수 없도록 하여야 하는가? (단, 대지전압이 50kV이다.)",,,,,139.2525057,34.90842778
P0001676,T0000018,전기위험방지기술,0.755071915,68. 다음 중 정전기의 재해방지 대책으로 틀린 것은?,,,,,63.16002447,18.42343057
P0001677,T0000018,전기위험방지기술,0.737295864,69. 가스(발화온도 120℃)가 존재하는 지역에 방폭기기를 설치하고자 한다. 설치가 가능한 기기의 온도 등급은?,,,,,127.5017915,32.80001545
P0001678,T0000018,전기위험방지기술,0.627495688,"70. 변압기의 중성점을 제2종 접지한 수전전압 22.9kV, 사용전압 220V인 공장에서 외함을 제3종 접지공사를 한 전동기가 운전 중에 누전되었을 경우에 작업자가 접촉될 수 있는 최소전압은 약 몇 V인가? (단, 1선 지락전류 10A, 제3종 접지저항 30Ω, 인체저항 : 10000Ω이다.)(관련 규정 개정전 문제로 여기서는 기존 정답인 3번을 누르면 정답 처리됩니다. 자세한 내용은 해설을 참고하세요.)",,,,,40.58882205,9.507126005
